player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Corey Kispert,kispeco01,2023,RS,WAS,4370,2093,-0.410190544,-1.708685657,-2.1188762,-0.488799261,-2.999322368,-3.488121629,-0.446205271,-2.07317209,-2.519377361,0.245431209,0.245431209,0,-0.593833678,-1.832613787,-2.426447466,-0.343804378
Maxi Kleber,klebima01,2023,RS,DAL,1915,930,-2.934390743,-0.220781634,-3.155172377,-2.468650361,0.454951234,-2.013699127,-3.038947036,-0.069613741,-3.108560778,-0.169188968,-0.169188968,0,-2.887024373,-0.156726739,-3.043751112,-0.559511445
Nathan Knight,knighna01,2023,PO,MIN,11,5,-24.75291489,10.30622495,-14.44668994,-12.72958386,-1.907575778,-14.63715964,-23.68984636,8.519191214,-15.17065515,-0.033160208,0,-0.033160208,-15.97185851,3.082996909,-12.8888616,1.445014771
Nathan Knight,knighna01,2023,RS,MIN,644,291,-1.680859835,-1.865806047,-3.546665881,-2.713343048,-2.084688863,-4.798031911,-1.989326101,-2.043297092,-4.032623193,-0.19142174,-0.19142174,0,-2.854866662,-2.551395794,-5.406262455,0.526315953
Kevin Knox II,knoxke01,2023,RS,POR,784,359,-1.941448239,-5.556109827,-7.497558066,-4.137471019,-4.066326053,-8.203797072,-2.48299766,-5.522038093,-8.005035753,-0.965333228,-0.965333228,0,-1.849070374,-6.470946509,-8.320016883,0.29481679
Kevin Knox II,knoxke01,2023,RS,DET,1278,593,-2.358192701,-1.574802489,-3.93299519,-3.682326182,1.950230851,-1.73209533,-2.733970442,-0.871537435,-3.605507877,-0.26024734,-0.26024734,0,-2.610196661,-2.17857446,-4.788771121,0.551646263
Christian Koloko,kolokch01,2023,RS,TOR,1680,802,-3.009812211,1.346946124,-1.662866087,-1.182325828,5.632276398,4.449950571,-2.838707001,2.313049376,-0.525657626,0.908663168,0.908663168,0,-3.255402759,1.573559704,-1.681843055,-0.165695331
John Konchar,konchjo01,2023,PO,MEM,106,49,-4.323421836,4.343091868,0.019670032,-10.67745467,7.980358481,-2.69709619,-5.826197963,5.330968618,-0.495229346,0.058232943,0,0.058232943,-5.685325794,1.941662648,-3.743663146,0.162608942
John Konchar,konchjo01,2023,RS,MEM,3199,1494,-1.185213122,3.23741932,2.052206198,1.039759392,2.665222981,3.704982373,-0.787573484,3.266537718,2.478964235,3.986989561,3.986989561,0,-0.891877131,3.726107235,2.834230104,0.032164822
Furkan Korkmaz,korkmfu01,2023,PO,PHI,22,11,-6.469646477,-10.18389145,-16.65353793,-4.990819278,-4.83396224,-9.824781518,-6.535393573,-9.714469202,-16.24986278,-0.079703822,0,-0.079703822,-3.560294193,-11.94233826,-15.50263245,1.96297046
Furkan Korkmaz,korkmfu01,2023,RS,PHI,758,353,-2.340130027,-0.534946589,-2.875076616,-4.503910048,3.754036896,-0.749873151,-2.986881137,0.319649154,-2.667231983,0.014892617,0.014892617,0,-3.184096366,-1.690098197,-4.874194563,-0.094472743
Luke Kornet,kornelu01,2023,PO,BOS,66,32,6.662218327,0.838424809,7.500643136,6.256750025,-0.918246331,5.338503694,6.984485003,0.512792649,7.497277652,0.171591165,0,0.171591165,5.26775364,0.195835888,5.463589527,-0.54374075
Luke Kornet,kornelu01,2023,RS,BOS,1694,804,-0.503848712,2.298709447,1.794860735,-0.740634437,1.360727532,0.620093095,-0.622598382,2.191766616,1.569168234,1.761445461,1.761445461,0,-0.84267116,1.433889978,0.591218818,-0.585689603
Vit Krejci,krejcvi01,2023,RS,ATL,347,165,-2.041236097,-1.966395478,-4.007631575,-2.170253619,1.00436197,-1.165891649,-2.199802976,-1.439053778,-3.638856754,-0.07409616,-0.07409616,0,-1.566639855,-3.170587079,-4.737226935,-0.985330985
Jonathan Kuminga,kuminjo01,2023,PO,GSW,124,61,-1.632295052,-2.412613511,-4.044908563,-7.821238456,-10.40424134,-18.22547979,-3.001255091,-4.283831332,-7.285086423,-0.144652183,0,-0.144652183,-3.707852883,-6.196832413,-9.904685297,-0.617118029
Jonathan Kuminga,kuminjo01,2023,RS,GSW,2997,1394,-2.56878346,0.51168069,-2.05710277,-1.917040316,-1.073857225,-2.990897542,-2.599202902,0.196819483,-2.402383419,0.247638404,0.247638404,0,-2.144714924,-0.095074947,-2.23978987,0.166142622
Kyle Kuzma,kuzmaky01,2023,RS,WAS,4683,2239,-0.984131818,6.35949E-05,-0.984068223,-0.833598364,2.416827097,1.583228732,-1.01795863,0.513366453,-0.504592177,2.572954192,2.572954192,0,-0.506854363,0.058266649,-0.448587714,0.312439232
Anthony Lamb,lamban01,2023,PO,GSW,65,31,-7.730297706,10.81229164,3.081993936,-17.63511373,9.988641157,-7.646472574,-10.26101129,11.25708166,0.996070365,0.060926968,0,0.060926968,-9.581935911,7.17945722,-2.402478692,-0.288394349
Anthony Lamb,lamban01,2023,RS,GSW,2553,1195,-0.856321579,2.130356105,1.274034526,-0.892141034,0.327304452,-0.564836582,-0.905993171,1.870815175,0.964822004,2.2605037,2.2605037,0,-0.573342695,0.8835347,0.310192005,-0.195300773
Jock Landale,landajo01,2023,PO,PHO,227,113,1.475731878,2.292128311,3.767860189,2.425915759,8.913806782,11.33972254,1.754846552,3.904969052,5.659815604,0.494994859,0,0.494994859,0.354558786,4.727408835,5.081967621,-0.992021403
Jock Landale,landajo01,2023,RS,PHO,2081,979,-1.220574163,2.616239311,1.395665148,0.616066117,4.326441916,4.942508033,-0.920723192,3.086115525,2.165392333,2.459693932,2.459693932,0,-0.611841164,1.965088937,1.353247772,0.186037003
Romeo Langford,langfro01,2023,RS,SAS,1822,844,-2.025956237,0.575103911,-1.450852326,-2.015253856,0.476809956,-1.538443899,-2.10068164,0.643136502,-1.457545138,0.557444692,0.557444692,0,-2.453495756,-0.378566123,-2.832061879,0.163631815
Jake LaRavia,laravja01,2023,RS,MEM,883,414,-2.626843309,-0.968677987,-3.595521296,-3.934911021,-1.281043657,-5.215954678,-3.061455942,-1.147080017,-4.208535959,-0.309112095,-0.309112095,0,-3.158057111,-1.132089186,-4.290146297,0.339436262
Zach LaVine,lavinza01,2023,RS,CHI,5749,2768,2.631680758,-1.05708639,1.574594368,0.210410792,-0.915321996,-0.704911204,2.283245997,-1.11912946,1.164116538,5.534159938,5.534159938,0,1.931794672,-0.627523185,1.304271488,0.118927174
A.J. Lawson,lawsoaj01,2023,RS,DAL,233,106,-1.190039489,-3.003505342,-4.193544831,-8.761216726,-5.347123108,-14.10833983,-2.839972267,-3.621929021,-6.461901288,-0.201009236,-0.201009236,0,-2.727043956,-3.807484712,-6.534528668,0.133322044
A.J. Lawson,lawsoaj01,2023,RS,MIN,6,2,1.205082447,-15.07434412,-13.86926167,-40.48622045,-10.68421157,-51.17043202,-7.481443386,-15.16236076,-22.64380414,-0.021103998,-0.021103998,0,-6.047255895,-14.12900215,-20.17625805,3.999442754
Damion Lee,leeda03,2023,PO,PHO,180,89,-3.474942383,-1.394182084,-4.869124468,-0.71017291,-0.919612707,-1.629785617,-3.108078514,-1.348914369,-4.456992883,-0.079078797,0,-0.079078797,-4.396513597,-1.7089998,-6.105513397,-1.058490259
Damion Lee,leeda03,2023,RS,PHO,3173,1506,-0.75914123,0.098996731,-0.660144499,-2.257211948,3.559129758,1.30191781,-1.129544322,0.808276858,-0.321267464,1.866468237,1.866468237,0,-1.525441772,0.476709611,-1.048732161,0.0175453
Saben Lee,leesa01,2023,RS,PHI,20,10,-0.951094861,-2.459653004,-3.410747865,5.476208116,2.546542107,8.022750224,0.283153172,-1.542766184,-1.259613012,0.008205909,0.008205909,0,5.523426061,-3.715115462,1.808310599,7.990260559
Saben Lee,leesa01,2023,RS,PHO,785,363,-1.317864815,0.237058769,-1.080806046,-7.628502292,2.687043552,-4.94145874,-2.721743004,0.739898944,-1.98184406,0.142349308,0.142349308,0,-2.985488568,0.679295078,-2.30619349,0.060185521
Alex Len,lenal01,2023,PO,SAC,118,54,-3.751261416,0.213370355,-3.537891061,10.79770596,6.20140279,16.99910875,-0.932771724,1.450663966,0.517892242,0.093882311,0,0.093882311,-2.246850928,-0.497355878,-2.744206806,1.083494065
Alex Len,lenal01,2023,RS,SAC,364,161,-4.753147681,3.67264512,-1.080502562,-5.364961542,7.644246289,2.279284747,-5.216074298,4.754039682,-0.462034616,0.189945363,0.189945363,0,-4.841247919,1.953147771,-2.888100149,1.077796494
Kawhi Leonard,leonaka01,2023,PO,LAC,167,80,11.05975178,-3.522357966,7.537393809,1.630516236,-0.369937815,1.260578421,9.618931205,-2.973191412,6.645739793,0.39350304,0,0.39350304,6.013713631,-3.12389909,2.889814541,-0.50090762
Kawhi Leonard,leonaka01,2023,RS,LAC,3593,1748,4.256759103,1.976085168,6.232844271,5.064570332,1.991874835,7.056445167,4.686978844,2.089926028,6.776904872,8.450784505,8.450784505,0,4.455601314,2.005112938,6.460714252,-0.541607787
Meyers Leonard,leoname01,2023,PO,MIL,11,5,-14.81599614,19.59188162,4.775885483,6.47301013,-3.855029704,2.617980426,-11.29554207,16.03036621,4.734824142,0.019420551,0,0.019420551,-10.01340477,7.699092319,-2.314312454,-1.354794082
Meyers Leonard,leoname01,2023,RS,MIL,245,114,-1.213877363,-6.777699149,-7.991576512,0.395176278,-9.518111093,-9.122934815,-0.942143744,-7.784696166,-8.72683991,-0.349214549,-0.349214549,0,0.102143391,-4.013111417,-3.910968026,0.460146369
Caris LeVert,leverca01,2023,PO,CLE,333,170,0.709818437,-0.675235371,0.034583066,-5.477155572,-1.559963528,-7.037119099,-0.405912896,-0.982468292,-1.388381188,0.122833568,0,0.122833568,-2.328971784,-1.211237774,-3.540209558,0.83044513
Caris LeVert,leverca01,2023,RS,CLE,4547,2237,0.16579905,1.702144885,1.867943935,-2.536944225,2.537444811,0.000500586,-0.405906899,1.92881484,1.522907941,4.877926815,4.877926815,0,-0.049272434,2.271961986,2.222689552,0.024476953
Kira Lewis Jr.,lewiski01,2023,RS,NOP,498,235,0.521170186,-1.64181655,-1.120646363,1.328128145,3.732831584,5.060959729,0.726678731,-0.633058379,0.093620352,0.339841743,0.339841743,0,-0.482019729,-1.119438627,-1.601458356,-0.325591627
Damian Lillard,lillada01,2023,RS,POR,4380,2107,9.445343617,-1.4631822,7.982161417,5.720774028,-1.21516191,4.505612118,9.282637307,-1.466140133,7.816497175,11.52147377,11.52147377,0,9.326933458,-1.449915102,7.877018356,1.444669869
Nassir Little,littlna01,2023,RS,POR,2024,976,-1.996462727,-2.445237471,-4.441700198,-0.753403085,-3.941354896,-4.694757982,-1.862641645,-2.857981824,-4.720623469,-0.974573819,-0.974573819,0,-2.106009077,-3.111070529,-5.217079606,-0.690019063
Isaiah Livers,liveris01,2023,RS,DET,2485,1199,-2.484522589,0.05786024,-2.426662349,-1.218462311,0.219934927,-0.998527384,-2.35214938,0.155241355,-2.196908025,0.336176813,0.336176813,0,-2.663266652,-0.723108081,-3.386374733,-0.646166613
Kenneth Lofton Jr.,loftoke01,2023,PO,MEM,26,12,-5.076845883,9.796038647,4.719192764,-24.06302839,7.095631082,-16.96739731,-9.188300586,9.740183379,0.551882793,0.020960341,0,0.020960341,-11.31341655,2.474830631,-8.838585924,0.52183813
Kenneth Lofton Jr.,loftoke01,2023,RS,MEM,367,176,1.00150505,-6.68333731,-5.681832261,-5.223352273,-5.671847114,-10.89519939,-0.25137108,-6.919894232,-7.171265313,-0.397121451,-0.397121451,0,-0.837023458,-5.161293711,-5.998317169,0.028740814
Kevon Looney,looneke01,2023,PO,GSW,703,325,-0.534927667,6.451044942,5.916117274,1.314873276,6.427461082,7.742334358,-0.168622188,6.791732689,6.623110501,1.603998348,0,1.603998348,-2.649476858,7.716136581,5.066659723,0.064604069
Kevon Looney,looneke01,2023,RS,GSW,4187,1958,0.673061183,2.640909079,3.313970263,4.277565742,-1.274076906,3.003488836,1.480822451,1.957099385,3.437921837,6.094441396,6.094441396,0,0.657055732,2.285380438,2.942436169,-1.422462794
Brook Lopez,lopezbr01,2023,PO,MIL,391,182,-1.355401618,7.717269012,6.361867393,-6.2382918,-11.77143403,-18.00972583,-2.498830523,4.078088121,1.579257598,0.420367049,0,0.420367049,-2.061662391,1.68017769,-0.381484701,1.362804816
Brook Lopez,lopezbr01,2023,RS,MIL,5084,2373,-0.957826969,4.5794177,3.621590731,1.07345666,5.478388432,6.551845092,-0.597022962,5.020746154,4.423723191,8.702533894,8.702533894,0,-0.345716454,4.944686281,4.598969826,0.200748765
Robin Lopez,lopezro01,2023,PO,CLE,14,6,11.39523682,24.91982377,36.31506059,-14.67305848,19.99530637,5.322247897,6.881620392,25.23787987,32.11950026,0.109377782,0,0.109377782,4.160670101,18.18168846,22.34235856,-0.634497474
Robin Lopez,lopezro01,2023,RS,CLE,619,299,-2.945297598,-2.420777282,-5.36607488,-6.302295024,-1.662353169,-7.964648193,-3.844100488,-2.493428292,-6.337528781,-0.546661641,-0.546661641,0,-3.592008957,-1.99125377,-5.583262727,-0.113453056
Kevin Love,loveke01,2023,PO,MIA,737,359,0.091516253,1.071913296,1.163429549,1.795807987,-2.02823881,-0.232430823,0.411314895,0.451194489,0.862509385,0.687348312,0,0.687348312,1.866831202,0.330573484,2.197404686,0.707728562
Kevin Love,loveke01,2023,RS,CLE,1705,821,-0.094249044,0.956719345,0.862470301,-2.243351978,1.100226826,-1.143125152,-0.564150097,0.991208412,0.427058315,1.339050719,1.339050719,0,0.519852521,0.430690944,0.950543464,0.626706012
Kevin Love,loveke01,2023,RS,MIA,856,419,-1.355604057,3.275386938,1.91978288,1.561900104,-0.201031937,1.360868167,-0.814979998,2.735343966,1.920363967,1.011783999,1.011783999,0,0.062420686,1.56753769,1.629958376,1.35291533
Kyle Lowry,lowryky01,2023,PO,MIA,1183,599,1.994885546,-1.066912128,0.927973418,5.023907068,-3.90232948,1.121577589,2.707549388,-1.766074779,0.941474609,1.157915068,0,1.157915068,3.658163659,-0.431411293,3.226752366,-0.47329638
Kyle Lowry,lowryky01,2023,RS,MIA,3476,1718,0.680631735,0.851849266,1.532481001,-0.613291796,1.366453095,0.753161299,0.461360609,0.998129934,1.459490543,3.689429344,3.689429344,0,0.308448858,1.188289114,1.496737972,-0.007890972
Trey Lyles,lylestr01,2023,PO,SAC,266,118,1.845557573,2.697195255,4.542752828,5.196520946,7.117017716,12.31353866,2.668328415,3.761821567,6.430149982,0.574870922,0,0.574870922,1.289363701,2.184714717,3.474078418,0.836356379
Trey Lyles,lylestr01,2023,RS,SAC,2667,1247,-0.310548056,-1.306130418,-1.616678474,-0.102057724,0.713986045,0.611928321,-0.331217526,-0.946722011,-1.277939538,0.939212197,0.939212197,0,-0.110360811,-1.963940239,-2.07430105,0.286540328
Theo Maledon,maledth01,2023,RS,CHA,1821,854,-1.022498628,-1.143121309,-2.165619937,-1.734164441,-2.468020991,-4.202185433,-1.165137245,-1.469846062,-2.634983306,0.049950295,0.049950295,0,-1.674144134,-1.059079461,-2.733223595,-0.329746969
Sandro Mamukelashvili,mamuksa01,2023,RS,SAS,960,443,-2.446656208,-3.652163232,-6.09881944,0.156780706,-5.387774177,-5.23099347,-1.986346979,-4.146437217,-6.132784196,-0.767778143,-0.767778143,0,-1.639034834,-3.689911564,-5.328946398,0.423234856
Sandro Mamukelashvili,mamuksa01,2023,RS,MIL,447,217,-3.11401875,-1.534584078,-4.648602828,-6.101811615,3.090763217,-3.011048399,-3.930343861,-0.72289966,-4.653243522,-0.20962754,-0.20962754,0,-2.832233497,-2.296921293,-5.12915479,-0.520691776
Terance Mann,mannte01,2023,PO,LAC,275,133,2.961034825,-2.916688332,0.044346493,13.6380527,6.241052755,19.87910546,5.354090147,-1.069673331,4.284416816,0.492764336,0,0.492764336,4.131078582,-1.80263087,2.328447712,0.092338314
Terance Mann,mannte01,2023,RS,LAC,3862,1872,-0.448755294,-0.422251469,-0.871006762,1.319493829,-0.982797304,0.336696525,-0.107231452,-0.57074165,-0.677973102,1.963074877,1.963074877,0,-0.695980941,-0.443408081,-1.139389022,-0.811273975
Tre Mann,manntr01,2023,RS,OKC,2533,1183,-1.487454956,-1.082485914,-2.56994087,-1.944796116,1.51829393,-0.426502186,-1.675095472,-0.617020714,-2.292116186,0.275904456,0.275904456,0,-1.406894473,-0.787191456,-2.194085928,-0.167608051
Boban Marjanovic,marjabo01,2023,RS,HOU,357,171,0.445482758,-0.310519262,0.134963496,1.937684104,8.738214175,10.67589828,0.872592544,1.65467475,2.527267294,0.461576096,0.461576096,0,0.439306412,-1.742075158,-1.302768746,0.255426987
Lauri Markkanen,markkla01,2023,RS,UTA,4786,2273,3.563638991,0.483613547,4.047252538,2.25347755,2.822921175,5.076398724,3.505799109,1.025140262,4.530939371,8.470858982,8.470858982,0,3.308220078,0.516684619,3.824904697,0.325931795
Naji Marshall,marshna01,2023,RS,NOP,3774,1792,-0.695453987,-0.662545574,-1.357999561,-1.694784898,0.170639504,-1.524145394,-0.94622205,-0.545914581,-1.492136631,1.149459907,1.149459907,0,-1.647755236,-0.966851666,-2.614606902,-0.050676038
Caleb Martin,martica02,2023,PO,MIA,1364,694,1.424655876,1.498833182,2.923489058,7.671929821,4.251616785,11.92354661,2.775232952,2.131026536,4.906259488,2.753486566,0,2.753486566,3.850860032,2.764416076,6.615276108,-1.489020098
Caleb Martin,martica02,2023,RS,MIA,4235,2077,-2.345456695,1.124666267,-1.220790428,-0.887045392,1.401820686,0.514775294,-2.181333164,1.233100014,-0.948233149,1.900974214,1.900974214,0,-2.483792551,1.911682392,-0.572110158,-0.440454396
Cody Martin,martico01,2023,RS,CHA,291,134,-0.547720029,-2.263634613,-2.811354641,-0.019836061,-2.158661319,-2.178497379,-0.429759154,-2.367846922,-2.797606076,-0.003227224,-0.003227224,0,-1.161976802,-1.580298667,-2.742275468,-0.851305695
Kenyon Martin Jr.,martike04,2023,RS,HOU,4848,2292,-1.248182874,-3.313581774,-4.561764648,0.820953639,-2.110863849,-1.28991021,-0.865847669,-3.217634371,-4.08348204,-1.559936106,-1.559936106,0,-1.135623558,-3.776614096,-4.912237653,0.038255256
Tyrese Martin,martity01,2023,RS,ATL,137,66,-5.011005297,-5.540160537,-10.55116583,-2.369624511,-0.692917161,-3.062541672,-4.7609759,-4.819415115,-9.580391016,-0.22726786,-0.22726786,0,-3.736541834,-6.269938491,-10.00648032,-1.199467511
Garrison Mathews,mathega01,2023,RS,ATL,177,84,3.625854497,-0.239286564,3.386567933,-1.04172684,-4.051302243,-5.093029083,2.847914791,-1.035942674,1.811972118,0.194958661,0.194958661,0,1.724393242,-1.995760145,-0.271366903,-0.285419687
Garrison Mathews,mathega01,2023,RS,HOU,1281,602,0.20524004,3.915398969,4.120639009,-6.537665733,4.422405993,-2.115259741,-1.17920498,4.324667847,3.145462868,1.820526525,1.820526525,0,-0.945867159,2.542705081,1.596837922,0.545808579
Bennedict Mathurin,mathube01,2023,RS,IND,4780,2222,-0.42297618,-1.804728752,-2.227704932,-2.739409598,0.133382396,-2.606027203,-0.92954784,-1.470976098,-2.400523937,0.398679578,0.398679578,0,-0.553871698,-1.765252331,-2.319124029,0.634614575
Wesley Matthews,matthwe02,2023,PO,MIL,88,41,1.649579637,1.348037105,2.997616742,-8.51593077,-15.54788544,-24.06381621,-0.408377123,-2.002014293,-2.410391415,0.007320994,0,0.007320994,-1.510193796,-3.37904261,-4.889236406,-0.077496934
Wesley Matthews,matthwe02,2023,RS,MIL,1786,820,-2.690407088,-0.520293001,-3.210700089,-0.975416076,2.057404099,1.081988023,-2.48952846,-0.074313803,-2.563842263,0.077665593,0.077665593,0,-2.600394022,-0.715792662,-3.316186684,-0.280066414
Tyrese Maxey,maxeyty01,2023,PO,PHI,822,423,3.173767831,0.501992583,3.675760414,3.65587353,3.971625703,7.627499233,3.475455814,1.23163425,4.707090064,1.649797211,0,1.649797211,4.452604802,1.805906894,6.258511696,-0.592155812
Tyrese Maxey,maxeyty01,2023,RS,PHI,4096,2016,2.164614093,-1.174571267,0.990042825,2.353275358,-0.410903429,1.942371928,2.28123391,-1.080660007,1.200573904,4.012836428,4.012836428,0,2.628412532,-0.587400419,2.041012114,-1.256353622
Skylar Mays,mayssk01,2023,RS,POR,418,189,2.511900241,-3.901511803,-1.389611561,-1.28856959,-6.354289363,-7.642858953,1.90053139,-4.581240701,-2.680709311,0.006678052,0.006678052,0,1.018804964,-3.900629786,-2.881824822,-0.052817022
Miles McBride,mcbrimi01,2023,PO,NYK,45,20,-2.312246538,5.202949796,2.890703258,-22.85614647,17.73000431,-5.126142156,-6.817356922,8.153245396,1.335888474,0.042465269,0,0.042465269,-5.162040007,3.231138836,-1.930901172,-1.219417657
Miles McBride,mcbrimi01,2023,RS,NYK,1575,760,-2.232345902,1.039589175,-1.192756727,-0.947820163,4.029639846,3.081819683,-2.14552902,1.721278528,-0.424250492,0.894789954,0.894789954,0,-1.724191196,1.658052118,-0.066139078,-0.786156216
Mac McClung,mccluma01,2023,RS,PHI,92,41,2.815950984,-1.170441739,1.645509245,2.935732349,14.81582503,17.75155738,2.936065527,2.103089843,5.03915537,0.163819947,0.163819947,0,1.869763972,-1.652945199,0.216818773,0.548132982
CJ McCollum,mccolcj01,2023,RS,NOP,5497,2649,0.794955891,-0.703195477,0.091760414,2.917541305,-3.657128489,-0.739587185,1.297039172,-1.382761564,-0.085722392,3.58701344,3.58701344,0,1.371023748,-1.030543526,0.340480222,-0.387119071
T.J. McConnell,mccontj01,2023,RS,IND,3305,1526,1.10531759,1.71791511,2.823232699,-2.820303875,1.783083908,-1.037219967,0.360477109,1.879385646,2.239862755,3.896579564,3.896579564,0,0.708721632,0.974839294,1.683560926,0.302574881
Jalen McDaniels,mcdanja01,2023,PO,PHI,197,102,-2.72131376,3.425842054,0.704528295,3.520310202,5.315932332,8.836242534,-1.61044507,3.999182393,2.388737323,0.272836275,0,0.272836275,-2.08842815,2.772579908,0.684151758,-1.056884983
Jalen McDaniels,mcdanja01,2023,RS,CHA,3200,1494,-2.03652202,0.914252069,-1.122269951,-0.134773079,0.5128085,0.37803542,-1.69889056,0.902361437,-0.796529123,1.492863501,1.492863501,0,-1.777380743,1.046969726,-0.730411017,0.2611249
Jalen McDaniels,mcdanja01,2023,RS,PHI,885,419,-1.110260656,-1.427681999,-2.537942654,4.009405739,-2.834898205,1.174507534,-0.132718826,-1.826981428,-1.959700254,0.168709562,0.168709562,0,-0.598726544,-0.478282928,-1.077009472,-0.14088571
Jaden McDaniels,mcdanja02,2023,RS,MIN,5094,2416,-1.63262657,1.258182946,-0.374443624,2.06223486,0.93663891,2.99887377,-0.950208552,1.252126227,0.301917675,3.763655984,3.763655984,0,-1.5365678,1.759662938,0.223095138,0.046427702
Doug McDermott,mcderdo01,2023,RS,SAS,2858,1314,-1.176628343,-4.433851779,-5.610480122,-1.274128689,-2.06803991,-3.342168599,-1.207624098,-4.163341491,-5.370965589,-1.766762758,-1.766762758,0,-1.070267667,-4.929859338,-6.000127005,0.554908053
JaVale McGee,mcgeeja01,2023,RS,DAL,756,355,-4.794319281,-0.772793612,-5.567112893,-4.876604362,-0.313835939,-5.190440301,-5.139306205,-0.703698226,-5.843004431,-0.565749413,-0.565749413,0,-4.900510445,-1.643492505,-6.54400295,0.99839831
Bryce McGowens,mcgowbr01,2023,RS,CHA,1689,787,-3.512969831,-1.058924312,-4.571894143,-5.352836867,-0.361310263,-5.71414713,-4.051857423,-0.955745529,-5.007602952,-0.909533215,-0.909533215,0,-4.669829431,-2.319723476,-6.989552908,0.338911535
Rodney McGruder,mcgruro01,2023,RS,DET,1103,524,0.614213693,-0.286911973,0.327301721,1.501954451,-0.852755653,0.649198798,0.878736744,-0.355134797,0.523601948,0.874599649,0.874599649,0,0.114647318,-1.06817287,-0.953525551,-0.066984275
Jordan McLaughlin,mclaujo01,2023,PO,MIN,30,14,-12.67274531,-16.46704251,-29.13978781,-31.89265068,10.03819474,-21.85445594,-17.42232796,-11.74730463,-29.16963259,-0.19530371,0,-0.19530371,-14.02772968,-5.619453724,-19.64718341,0.340433325
Jordan McLaughlin,mclaujo01,2023,RS,MIN,1504,678,0.041361342,-0.487626157,-0.446264816,-0.11590956,5.497279723,5.381370163,0.023654311,0.717855816,0.741510127,1.210520226,1.210520226,0,-0.672118826,-0.068015092,-0.740133917,0.230020201
De'Anthony Melton,meltode01,2023,PO,PHI,539,274,0.425698387,1.249059276,1.674757663,-0.448071822,9.019613351,8.571541529,0.256785257,2.893197623,3.149982879,0.852016304,0,0.852016304,1.507272212,3.883150462,5.390422674,0.157249251
De'Anthony Melton,meltode01,2023,RS,PHI,4379,2150,0.222281321,1.711852358,1.934133679,-1.52334223,-1.39763547,-2.9209777,-0.162106933,1.130468254,0.968361322,4.086986532,4.086986532,0,0.514451791,2.394219403,2.908671194,0.203027977
Sam Merrill,merrisa01,2023,RS,CLE,121,59,1.050623958,-2.275119359,-1.2244954,-5.925371971,3.179966677,-2.745405294,-0.382556733,-1.343891417,-1.72644815,0.030794504,0.030794504,0,2.322259633,-1.128355754,1.193903879,-0.053229907
Chimezie Metu,metuch01,2023,PO,SAC,11,6,-0.603582139,-4.914758253,-5.518340392,25.63993282,24.21836551,49.85829834,4.912359088,0.843164092,5.75552318,0.026402394,0,0.026402394,-1.302403969,-3.403607483,-4.706011452,-1.64809278
Chimezie Metu,metuch01,2023,RS,SAC,1522,689,-2.039772885,0.203306927,-1.836465958,-0.088176978,4.635155692,4.546978714,-1.797666354,1.186304459,-0.611361894,0.754119786,0.754119786,0,-1.166269366,0.103896299,-1.062373067,0.312691902
Khris Middleton,middlkh01,2023,PO,MIL,371,173,5.172105264,-5.569208428,-0.397103164,5.760800428,6.756635565,12.51743599,5.578673096,-3.204431449,2.374241647,0.474021007,0,0.474021007,5.393912732,-5.63827801,-0.244365278,1.586999098
Khris Middleton,middlkh01,2023,RS,MIL,1758,801,2.162849385,0.406456302,2.569305687,0.480085176,2.006317095,2.486402271,1.928287349,0.707693302,2.635980651,2.228121028,2.228121028,0,2.244941095,-0.418186569,1.826754526,1.239553361
Patty Mills,millspa02,2023,PO,BRK,9,5,-8.129755933,9.178820347,1.049064414,-28.26829634,23.65468007,-4.61361627,-12.7300341,12.85403957,0.124005468,0.007483823,0,0.007483823,-12.2072825,8.821438881,-3.385843615,-1.007641335
Patty Mills,millspa02,2023,RS,BRK,1223,567,-0.656183466,-2.985827517,-3.642010984,-1.732977544,-4.721368533,-6.454346077,-0.921507304,-3.547320313,-4.468827617,-0.50050781,-0.50050781,0,-0.731920367,-3.537232706,-4.269153073,0.665718388
Shake Milton,miltosh01,2023,PO,PHI,41,21,3.29530367,4.465443762,7.760747432,-9.929092583,3.945757857,-5.983334726,0.749219856,4.595916403,5.34513626,0.089683634,0,0.089683634,0.97080751,3.928096888,4.898904398,0.253010505
Shake Milton,miltosh01,2023,RS,PHI,3312,1567,-0.245273461,-2.453555797,-2.698829258,0.051344699,0.937161598,0.988506297,-0.24044786,-1.896809766,-2.137257626,0.48985424,0.48985424,0,-0.699842628,-2.722832763,-3.422675391,-0.004762897
Justin Minaya,minayju01,2023,RS,POR,195,89,-7.494681448,-7.030866044,-14.52554749,-1.99796652,-3.885127914,-5.883094434,-6.784722153,-6.709400071,-13.49412222,-0.489374392,-0.489374392,0,-7.384608209,-5.394657961,-12.77926617,0.311871222
Josh Minott,minotjo01,2023,PO,MIN,13,6,-10.13556349,2.605792961,-7.529770531,-18.21042176,12.96051856,-5.249903196,-12.37332029,5.233826982,-7.139493304,-0.014461472,0,-0.014461472,-9.516711197,17.85411038,8.337399183,4.267250594
